,sentence,year_from,year_to
7826,на која,1989,1989
7827,со голи раце,1989,1989
7828,немошта чука,1989,1989
7829,слабоста,1989,1989
7830,мојаtа сила е во мојаtа слабосt,1989,1989
7831,апостол павле,1989,1989
7832,не е работата,1989,1989
7833,што мојата сила се скрши,1989,1989
7834,се навали на левата страна,1989,1989
7835,ами пред сè,1989,1989
7836,што и самата моја слабост,1989,1989
7837,сврши,1989,1989
7838,и беспредметна стана,1989,1989
7839,потстанар,1989,1989
7840,понекогаш,1989,1989
7841,кога излегувам од спалната,1989,1989
7842,туку некој силно ќе ме чепне со рамото,1989,1989
7843,како невнимателен минувач,1989,1989
7844,полека ми иде да му свикам,1989,1989
7845,но веднаш ми текнува,1989,1989
7846,дека тој е невидлив,1989,1989
7847,па затоа заправо и не сум сигурен,1989,1989
7848,дали воопшто го има,1989,1989
7849,сепак,1989,1989
7850,сè уште добро го чувствувам,1989,1989
7851,кога помислувам така,1989,1989
7852,оној допир на клучната коска,1989,1989
7853,мојата песна,1989,1989
7854,и таа како некоја болничарка,1989,1989
7855,често,1989,1989
7856,во последно време,1989,1989
7857,се наведуваше,1989,1989
7858,над мојот болеснички кревет,1989,1989
7859,јас ја слушав а,1989,1989
7860,таа ми кажуваше,1989,1989
7861,колку е тешко во светов,1989,1989
7862,и некако,1989,1989
7863,од тие нејзини зборови,1989,1989
7864,на душава,1989,1989
7865,ми олеснуваше,1989,1989
7866,починка,1989,1989
7867,сосем во себе,1989,1989
7868,како желка,1989,1989
7869,собрана во корупката,1989,1989
7870,како змија,1989,1989
7871,притаена во дупката,1989,1989
7872,како да нема ништо надвор,1989,1989
7873,да шушне ниту да живне,1989,1989
7874,секоја мисла,1989,1989
7875,и секој усет,1989,1989
7876,во тебе нека тивне,1989,1989
7877,шепот на крвта,1989,1989
7878,ни тоа нема да трае,1989,1989
7879,но сепак само така,1989,1989
7880,до крајни длабини,1989,1989
7881,душата може да здивне,1989,1989
7882,дивина,1989,1989
7883,крици на ноќни птици,1989,1989
7884,го сечат како секавици,1989,1989
7885,мракот,1989,1989
7886,тие сепак ме смируваат,1989,1989
7887,некако,1989,1989
7888,во бессоницата,1989,1989
7889,било да се размерени,1989,1989
7890,или нагли остри и раскинати,1989,1989
7891,зашто ја нарушуваат,1989,1989
7892,тивнатата здодевна бучава на градот,1989,1989
7893,тие идат како повик на дивината,1989,1989
7894,во темницава,1989,1989
7895,велигденско јајце,1989,1989
7896,црвено за здравје,1989,1989
7897,црвено за радост,1989,1989
7898,црвено за среќа,1989,1989
7899,црвено бело здрав жив,1989,1989
7900,црвено бело по десното обравче,1989,1989
7901,црвено бело по левото,1989,1989
