,sentence,year_from,year_to,song_name,zbirka_name,podzbirka_name
5565,божество,1987,1987,УБАВИЦА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5566,дари плодност,1987,1987,УБАВИЦА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5567,роди неа поголем убавина,1987,1987,УБАВИЦА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5568,нов елен,1987,1987,УБАВИЦА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5569,заради која може избие,1987,1987,УБАВИЦА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5570,нов тројанска вој,1987,1987,УБАВИЦА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5571,еднаш божество може излаже,1987,1987,УБАВИЦА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5572,направи грешка,1987,1987,УБАВИЦА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5573,оддаденост,1987,1987,ОДДАДЕНОСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5574,значи најмногу секоја друга жена,1987,1987,ОДДАДЕНОСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5575,затоа најмалку обрнував внимание,1987,1987,ОДДАДЕНОСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5576,готов готов стори,1987,1987,ОДДАДЕНОСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5577,затоа моли ништо,1987,1987,ОДДАДЕНОСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5578,спремен секогаш жртвува,1987,1987,ОДДАДЕНОСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5579,праша цена,1987,1987,ОДДАДЕНОСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5580,затоа штитам,1987,1987,ОДДАДЕНОСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5581,сигурно очајна сака,1987,1987,ОДДАДЕНОСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5582,знам кому посвети,1987,1987,ОДДАДЕНОСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5583,совест најубав човештина,1987,1987,ОДДАДЕНОСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5584,ако,1987,1987,ОДДАДЕНОСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5585,смета ништо мој оддаденост,1987,1987,ОДДАДЕНОСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5586,дрвјата,1987,1987,ДРВЈАТА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5587,дрвјата зема поза,1987,1987,ДРВЈАТА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5588,дрвјата имаат гест,1987,1987,ДРВЈАТА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5589,дрвјата артист,1987,1987,ДРВЈАТА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5590,чека ветрот,1987,1987,ДРВЈАТА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5591,шепне збор,1987,1987,ДРВЈАТА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5592,гранка,1987,1987,ГРАНКА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5593,твоите лисје шепоти уплав,1987,1987,ГРАНКА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5594,уплав штрекнати души,1987,1987,ГРАНКА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5595,зелен гранко зелен гранко,1987,1987,ГРАНКА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5596,стебло суша,1987,1987,ГРАНКА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5597,галење предел,1987,1987,ГАЛЕЊЕ НА ПРЕДЕЛОТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5598,кола слегува влаиница,1987,1987,ГАЛЕЊЕ НА ПРЕДЕЛОТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5599,брег десно,1987,1987,ГАЛЕЊЕ НА ПРЕДЕЛОТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5600,лесно погалам,1987,1987,ГАЛЕЊЕ НА ПРЕДЕЛОТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5601,десен,1987,1987,ГАЛЕЊЕ НА ПРЕДЕЛОТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5602,брег лево,1987,1987,ГАЛЕЊЕ НА ПРЕДЕЛОТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5603,малку поднаведнат,1987,1987,ГАЛЕЊЕ НА ПРЕДЕЛОТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5604,погалам лев,1987,1987,ГАЛЕЊЕ НА ПРЕДЕЛОТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5605,прави,1987,1987,ГАЛЕЊЕ НА ПРЕДЕЛОТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5606,движи убаво прегрнати,1987,1987,ГАЛЕЊЕ НА ПРЕДЕЛОТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5607,некогаш,1987,1987,ГАЛЕЊЕ НА ПРЕДЕЛОТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5608,ние другарчињата старото прилепско корзо,1987,1987,ГАЛЕЊЕ НА ПРЕДЕЛОТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5609,изненадување,1987,1987,ИЗНЕНАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5610,никогаш забележи нијанса,1987,1987,ИЗНЕНАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5611,постепен премин,1987,1987,ИЗНЕНАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5612,бавен подготовка настан,1987,1987,ИЗНЕНАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5613,каква промена,1987,1987,ИЗНЕНАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5614,вчудоневиден забележи,1987,1987,ИЗНЕНАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5615,бујно расцутила,1987,1987,ИЗНЕНАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5616,прекуноќ,1987,1987,ИЗНЕНАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5617,жолт укит,1987,1987,ИЗНЕНАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5618,грмушката мој прозор,1987,1987,ИЗНЕНАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5619,дошла значи пролет,1987,1987,ИЗНЕНАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5620,молчење,1987,1987,МОЛЧЕЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5621,збор,1987,1987,МОЛЧЕЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5622,излишен крик,1987,1987,МОЛЧЕЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5623,знае,1987,1987,МОЛЧЕЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5624,ист начин,1987,1987,МОЛЧЕЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5625,твоите длабина зборнат,1987,1987,МОЛЧЕЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5626,права,1987,1987,МОЛЧЕЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5627,затоа сети,1987,1987,МОЛЧЕЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5628,постојано,1987,1987,МОЛЧЕЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5629,штом подникнат,1987,1987,МОЛЧЕЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5630,дивите подница корнат,1987,1987,МОЛЧЕЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5631,мразовите,1987,1987,ПО МРАЗОВИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5632,суров зима,1987,1987,ПО МРАЗОВИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5633,испомрзнаа дрвчиња,1987,1987,ПО МРАЗОВИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5634,грмушка,1987,1987,ПО МРАЗОВИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5635,поп мраз дојран зокум,1987,1987,ПО МРАЗОВИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5636,катмерестите,1987,1987,ПО МРАЗОВИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5637,студен сек,1987,1987,ПО МРАЗОВИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5638,рез,1987,1987,ПО МРАЗОВИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5639,понатаму,1987,1987,ПО МРАЗОВИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5640,жугнат негдегоде,1987,1987,ПО МРАЗОВИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5641,непромислен животен сок,1987,1987,ПО МРАЗОВИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5642,нов подница корењата,1987,1987,ПО МРАЗОВИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5643,малечки предмет,1987,1987,МАЛЕЧКИ ПРЕДМЕТИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5644,сите овие џиџиња,1987,1987,МАЛЕЧКИ ПРЕДМЕТИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5645,играчиња,1987,1987,МАЛЕЧКИ ПРЕДМЕТИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5646,ситница,1987,1987,МАЛЕЧКИ ПРЕДМЕТИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5647,сувенир,1987,1987,МАЛЕЧКИ ПРЕДМЕТИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5648,мал спомени големи миг,1987,1987,МАЛЕЧКИ ПРЕДМЕТИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5649,мал подарок големи пријател,1987,1987,МАЛЕЧКИ ПРЕДМЕТИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5650,губи одеднаш,1987,1987,МАЛЕЧКИ ПРЕДМЕТИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5651,ден,1987,1987,МАЛЕЧКИ ПРЕДМЕТИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5652,свој магичен привлечност,1987,1987,МАЛЕЧКИ ПРЕДМЕТИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5653,свој мал топла,1987,1987,МАЛЕЧКИ ПРЕДМЕТИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5654,станат студен парчиња,1987,1987,МАЛЕЧКИ ПРЕДМЕТИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5655,можеби брест почнал суша,1987,1987,МАЛЕЧКИ ПРЕДМЕТИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5656,ист ваков начин сети прво,1987,1987,МАЛЕЧКИ ПРЕДМЕТИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5657,носи многу сув гранчиња,1987,1987,МАЛЕЧКИ ПРЕДМЕТИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5658,неминовност,1987,1987,НЕМИНОВНОСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5659,види развило цвеќенце,1987,1987,НЕМИНОВНОСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5660,пушти дветри ливчиња,1987,1987,НЕМИНОВНОСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5661,навело модро главче,1987,1987,НЕМИНОВНОСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5662,сираче,1987,1987,НЕМИНОВНОСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5663,никому непотребен,1987,1987,НЕМИНОВНОСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5664,немој згази,1987,1987,НЕМИНОВНОСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5665,нема друго чини,1987,1987,НЕМИНОВНОСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5666,покажи почит спрема неминовноста,1987,1987,НЕМИНОВНОСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5667,пресадување,1987,1987,ПРЕСАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5668,осумдесетишест година,1987,1987,ПРЕСАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5669,мај,1987,1987,ПРЕСАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5670,реши,1987,1987,ПРЕСАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5671,пресади сардела бел розета алов,1987,1987,ПРЕСАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5672,лесен работа,1987,1987,ПРЕСАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5673,многу тешка,1987,1987,ПРЕСАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5674,смел невоздржан потфат,1987,1987,ПРЕСАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5675,стави камче саксија,1987,1987,ПРЕСАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5676,тура здрав земја,1987,1987,ПРЕСАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5677,посоли малку ѓубренце,1987,1987,ПРЕСАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5678,избере свеж чаталчиња,1987,1987,ПРЕСАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5679,мисли,1987,1987,ПРЕСАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5680,намуртен садење,1987,1987,ПРЕСАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5681,ами шепотиш мил збор,1987,1987,ПРЕСАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5682,биде убаво,1987,1987,ПРЕСАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5683,било младост,1987,1987,ПРЕСАДУВАЊЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5684,бавча,1987,1987,БАВЧА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5685,вади бавча,1987,1987,БАВЧА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5686,земја запечена,1987,1987,БАВЧА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5687,иако септември,1987,1987,БАВЧА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5688,водичка доаѓа прво,1987,1987,БАВЧА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5689,корен ружа,1987,1987,БАВЧА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5690,знам дали корен има време,1987,1987,БАВЧА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5691,окуражи,1987,1987,БАВЧА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5692,горд цвет,1987,1987,БАВЧА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5693,осуден венење,1987,1987,БАВЧА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5694,знам дали,1987,1987,БАВЧА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5695,изделени воздух небо,1987,1987,БАВЧА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5696,може чујат,1987,1987,БАВЧА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5697,надежен шепот водичка,1987,1987,БАВЧА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5698,давам коренчето,1987,1987,БАВЧА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5699,сета иднина претчувствувана убавина,1987,1987,БАВЧА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5700,зависи мој прост работа,1987,1987,БАВЧА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5701,птица,1987,1987,ПТИЦИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5702,вика,1987,1987,ПТИЦИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5703,поретки станува птица,1987,1987,ПТИЦИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5704,ниша нивните седела,1987,1987,ПТИЦИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5705,или остануваат празен,1987,1987,ПТИЦИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5706,оваа пролет подоцна дошле ластовица,1987,1987,ПТИЦИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5707,помалку има,1987,1987,ПТИЦИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5708,значи тешко еднаш,1987,1987,ПТИЦИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5710,вида јато бели лебеди,1987,1987,ПТИЦИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5711,еднаш видов дојран,1987,1987,ПТИЦИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5712,беа крилато упатен кон лагадина,1987,1987,ПТИЦИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5713,достига својот врв,1987,1987,ПТИЦИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5714,дрво,1987,1987,ПТИЦИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5715,бело јато сино езеро,1987,1987,ПТИЦИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5716,било најчудесниот блесок,1987,1987,ПТИЦИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5717,следи неколку мига,1987,1987,ПТИЦИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5718,надеж вида,1987,1987,ПТИЦИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5719,моите уморни очи,1987,1987,ПТИЦИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5720,поглед донекаде стига,1987,1987,ПТИЦИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5721,бор,1987,1987,БОР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5722,сув наш бор,1987,1987,БОР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5723,чувар парк ви благодарам,1987,1987,БОР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5724,сте презеле мерка,1987,1987,БОР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5725,пресече,1987,1987,БОР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5726,може еднаш погалам,1987,1987,БОР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5727,грапавата кор,1987,1987,БОР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5728,откршнам парче,1987,1987,БОР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5729,онаа некогаш пишува,1987,1987,БОР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5730,замириса наш бор,1987,1987,БОР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5731,флор фауна,1987,1987,ФЛОРА И ФАУНА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5732,зелени дрвен сандачиња кафаната,1987,1987,ФЛОРА И ФАУНА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5733,украсен растенија одраз огледало,1987,1987,ФЛОРА И ФАУНА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5734,нежен ливчиња непознат име,1987,1987,ФЛОРА И ФАУНА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5735,меѓу џуџеста папра,1987,1987,ФЛОРА И ФАУНА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5736,наведуваат дискретно,1987,1987,ФЛОРА И ФАУНА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5737,едни кон друг,1987,1987,ФЛОРА И ФАУНА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5738,одвај видно потрепетуваат,1987,1987,ФЛОРА И ФАУНА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5739,нивни тих тан,1987,1987,ФЛОРА И ФАУНА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5740,праќаат прекор,1987,1987,ФЛОРА И ФАУНА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5741,зар знае вие нежност,1987,1987,ФЛОРА И ФАУНА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5742,вие допирате груб,1987,1987,ФЛОРА И ФАУНА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5743,додека загубен жена,1987,1987,ФЛОРА И ФАУНА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5744,грапав глас лош англиски,1987,1987,ФЛОРА И ФАУНА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5745,договара двајца крупен црнци,1987,1987,ФЛОРА И ФАУНА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
